rmse5,rmse20,rmse1,method,rmseC,seed,rmse10
7.783839889963064,8.249096803178263,7.748307884497069,KERNEL,0.5069151117235678,26058,7.248958530062603
8.070900298723991,5.69502429230667,9.511715036164915,KERNEL,0.544376042756206,46189,6.867894204314108
8.578985280390274,7.910283739341878,9.46818138618311,KERNEL,0.5066235157150408,77471,8.041383646606741
9.514709841290795,9.112080991838404,10.652948635816466,KERNEL,0.47410775700853464,38315,9.396815020703665
6.6056673858233195,6.68138157778243,7.85110651534322,KERNEL,0.5224720627123467,97565,6.867275091679563
5.548705104088897,4.574881776937416,6.762776814745947,KERNEL,0.6183023646228146,60590,5.158062719396146
8.40219409458853,6.464331876863881,10.061432896531619,KERNEL,0.5325608123099322,11007,7.245718410473127
7.757052486206077,7.3020965668714695,9.33735047948201,KERNEL,0.510054042035298,48073,7.649694040627425
10.378998622369721,9.712441531005993,11.609500099451756,KERNEL,0.50563464055412,69686,9.586378667229225
7.253543640486792,6.599759527728502,8.455732837833391,KERNEL,0.4689139773835367,1322,6.911573222483947
8.593147437140377,7.966519617883361,10.654345207779775,KERNEL,0.479106287634953,24415,7.969642877191694
10.141381753944641,9.288872237924116,11.194286602730834,KERNEL,0.5494453374725916,15318,10.18830134447769
14.904646726233588,13.699611548096962,16.987573567559522,KERNEL,0.6916718681553519,16782,13.905344055506962
13.346499438854304,10.744376303923948,13.940084704577764,KERNEL,0.60161401512488,96004,12.274321302983264
8.920361949408056,8.271186882388106,10.021078402280722,KERNEL,0.44560550721199615,8694,7.855066928245
10.167680524049414,8.864117870440323,12.723337472877436,KERNEL,0.5690406002558119,28757,9.060774001239922
8.37363610948049,6.800178166090414,10.963487462064672,KERNEL,0.5342555502603622,60467,7.420789971054743
8.18558320018983,5.885058168431861,10.0325802928419,KERNEL,0.5410877264292675,29623,6.962704453234576
5.890113520946821,6.410735840197167,6.262499348904061,KERNEL,0.4859817548065488,86366,6.024222592936802
10.848135976820979,10.119399655234036,11.670817918358061,KERNEL,0.46682543329089754,18423,10.595156457486073
5.880518659275623,8.771341549052956,5.400120489912404,KERNEL,0.555134203287581,46984,7.032203446267039
4.311939249564619,3.4246503657917344,4.582595020411037,KERNEL,0.5961753477877154,51568,4.026459880139866
3.517627019851517,3.230293309207465,5.45293384538972,KERNEL,0.5261440521006943,67883,3.270591531233215
5.531971119766779,7.762298564981085,6.462401466145239,KERNEL,0.5378966111254974,89255,5.743035305844904
3.9837120717234518,5.422543227130206,4.870522349963181,KERNEL,0.5415470671654417,61917,3.694468958179888
9.617181432115562,8.58172199559497,11.61449194017731,KERNEL,0.5100977282363608,30563,8.802062391328949
5.14267909377271,7.190462200628067,5.481629285376398,KERNEL,0.5219325439404796,54133,6.08026308760008
8.329063592417366,8.463825951675497,9.273300141056028,KERNEL,0.6658077095655525,89053,8.239294707824019
8.022990064259016,7.687784698751918,11.47719223419355,KERNEL,0.6297968174334646,37085,7.0087322501122395
8.08049652489705,6.789877367347125,8.82802069902903,KERNEL,0.538940713602804,6871,7.829910940142609
6.908651915607264,7.481277142162617,8.267399832831714,KERNEL,0.6552724829870561,4150,7.056822318963359
5.127653627995057,6.886249165031993,5.89388350318934,KERNEL,0.5002721970836507,22918,5.808701714811376
10.244842963318861,9.477588930147641,13.12462475324702,KERNEL,0.6345306407097183,52212,9.328573874225851
6.662566172132189,5.123243808078253,8.780416600302566,KERNEL,0.5169165228301202,28020,5.563684841328242
10.001520449243712,9.374466166446831,11.91159533103137,KERNEL,0.5060408904314858,69377,9.975778346920912
12.114316492656645,10.543443238755819,13.900322638308712,KERNEL,0.5010635705815236,49858,11.419568833805213
2.534337830658621,5.452604806157875,2.3378279249538383,KERNEL,0.5770800256678755,96331,4.230565505520309
11.07129469219678,8.686365888080342,12.401085501626724,KERNEL,0.5406834101361241,16025,9.762932614266283
5.012459320265215,4.038370519534188,6.623168662906178,KERNEL,0.5158710412058877,93091,4.486298431732565
5.569037186501775,5.182069820023245,6.276174766718506,KERNEL,0.5079812063159658,79876,5.332890570127059
3.111899634875701,2.8621307292957727,4.612687629263943,KERNEL,0.44539533437291046,88243,2.8282822915869152
12.8242507567107,13.09623961520758,12.975001486966626,KERNEL,0.5515558086813486,66214,12.718991986974384
12.558225357320861,9.56339097478789,15.314415949503209,KERNEL,0.49130638417418127,7296,10.804791131558561
7.980829907991644,8.524150603634109,9.90820255906561,KERNEL,0.5359072720268226,91809,7.476883012739887
12.711785796043005,13.431036787848658,12.795437763075554,KERNEL,0.6245417985907525,91328,12.592882071111713
8.283171106637186,7.79248126546689,8.077911331185645,KERNEL,0.4928883131305191,19561,8.617227748920406
6.377766621416384,4.724154731340502,7.036433712806194,KERNEL,0.455340332550306,9503,5.541387276060942
9.298515707303057,7.223385877838687,12.476493824400814,KERNEL,0.5202511273106933,44769,8.266471225743558
8.109488690902067,6.7964152679998655,10.065101021593808,KERNEL,0.53725650916247,27272,7.180673290787111
8.46056858013172,8.931488594062886,10.468905470386469,KERNEL,0.4930938837353456,93050,8.443352742464144
