rmse5,rmse20,rmse1,method,rmseC,seed,rmse10
0.06938277609554885,0.09362539122369584,0.06513506225149768,UDE,0.30413347191689083,26058,0.05944149699408215
0.7296134585959873,1.7786157071566666,0.4022707578246951,UDE,1.2169756910269038,46189,2.0568261194013133
2.980949586439772,8.25110282618001,0.0643315085702234,UDE,1.1963960763822896,77471,7.465706388189326
2.648759279819146,3.339594545354101,0.7022047043718889,UDE,0.389463203405127,38315,3.052986634416151
1.6450105325486983,1.6713888215069987,1.1189714094076972,UDE,0.28999346065377835,97565,1.7916713863185723
0.05650346614032244,0.08820433584677996,0.011551946090147702,UDE,0.34005817221986717,60590,0.07741165034080391
0.9099804318243636,2.2820972578436507,0.9472623793304606,UDE,0.3755875294127139,11007,0.9300173230820602
1.457544613036934,1.190229664707656,0.3857901897539744,UDE,0.8436227382541083,48073,1.3520912178629503
1.5755212830169574,5.010431263457097,0.2972822068545362,UDE,0.34142327470822903,69686,3.078323617337419
0.053004038671633474,0.19175800737429774,0.10214241793290951,UDE,0.3103338779238558,1322,0.09509443627646029
0.0853522092766123,4.7678200387471845,0.022404241870441877,UDE,0.26637762771865686,24415,0.365527659681635
0.12728619568401806,0.1206002566440973,0.20494645365770847,UDE,0.5514678039797285,15318,0.10536954061908611
2.727893804080221,2.5259921078735266,0.4069608672795191,UDE,1.2142530810032135,16782,3.2107512029381264
1.7527031441367449,2.122944707201328,0.4574947700390801,UDE,0.4234697015531786,96004,2.528097596194465
0.09133077840498428,0.06132125224438946,0.15944684607143655,UDE,0.15017452646320398,8694,0.07776601176669112
0.041564895600101105,0.1372827172447955,0.07594520142694006,UDE,0.3273320336125409,28757,0.07186694958527884
0.03989296244025189,0.21946962131854014,0.007702556554487483,UDE,0.21530077259471092,60467,0.0694302617152856
1.1477232704540432,4.539213243259391,0.5864221589119234,UDE,0.47842564890921513,29623,0.8711240681538333
1.5966634524115417,1.5441769146352962,1.5850991499596265,UDE,1.2189086385039314,86366,1.881841330253142
4.41562705517158,7.353074419681067,0.09079046307138539,UDE,1.1949241422235166,18423,6.2324203329466865
0.7630262346934557,6.210474044429613,0.5047118812669378,UDE,0.621452505268987,46984,3.769396275563666
1.248957790879407,6.9408704486852555,0.23840468942359294,UDE,0.5628625868193289,51568,4.175204664008548
0.4326674781933553,0.4042153344216337,0.20654793489243128,UDE,0.29029031796837534,67883,0.36533137104943014
0.6497015781799504,1.5496778794107462,0.6260454548956851,UDE,0.7098516936430335,89255,0.6358983238007877
2.0285159924702687,1.834364398816461,0.3464056341095052,UDE,0.31522963018140016,61917,2.2206140358554967
0.08656367274220024,0.2806296167117374,0.14046757329247,UDE,0.5512901133119387,30563,0.1032429762947767
0.1271238845283532,0.11443052576342046,0.20544641510650258,UDE,0.333682697002343,54133,0.09053022082161184
1.054415665379234,1.1840827476685074,0.5867210670069039,UDE,0.7118592776569297,89053,0.923181562120102
2.8142049890282306,8.452804626720948,0.12018780609170432,UDE,1.2175566681479895,37085,6.764376156733321
0.052098124506497846,0.12966542957190622,0.09219484309768267,UDE,0.5154594947889467,6871,0.11946746169633
0.08854340308238108,0.24055745542458923,0.008550206694891649,UDE,0.4719013016855396,4150,0.1595469248626422
1.5928024151317368,4.11846032740345,0.15486503818675068,UDE,0.4153834283309747,22918,2.9818856829173086
0.18628535507402932,0.3602351432151525,0.21874751825242134,UDE,0.5354027789039173,52212,0.220703343589352
0.049286401140565844,0.14840332967469708,0.06034219778762406,UDE,0.3626589690480266,28020,0.0427920001877918
0.15903938338438312,0.12800747520897796,0.2693935215063859,UDE,0.28446943219066506,69377,0.1417677134203635
0.14722000855264047,0.2203162309908809,0.055961756703555965,UDE,0.38688723916455303,49858,0.16954521226267835
0.14588328599934763,0.2938780508212268,0.1871147223419367,UDE,0.6284916985138918,96331,0.19520297158754896
2.831091259201137,5.1056878054214385,1.4926430497976408,UDE,0.6846366390016236,16025,3.375645938273854
0.3042079175004197,2.617802916887992,0.3034469141351366,UDE,0.604704117245444,93091,0.729476836116735
0.3556536862217849,0.22802605289424854,0.4506659745407938,UDE,0.14101811797047265,79876,0.2980248783311316
0.6173003534107133,1.2036562412355636,0.17599302512645743,UDE,1.097354871825868,88243,0.6476388224973486
0.08631897258268084,0.11723921953266118,0.0650414069048193,UDE,0.4237603212533446,66214,0.06764548440196583
0.09844038103244152,0.261792349253208,0.061200606018873005,UDE,0.2564076438184209,7296,0.08333786364622363
2.1377184837363314,1.8603725610226933,0.39443643495522807,UDE,1.2188650562113819,91809,1.6178682784766703
0.08288902764701543,2.8719283752811546,0.0783320635993599,UDE,0.5799567594954701,91328,0.4116126466785227
0.1419652334941068,0.08592399244137823,0.23897607406413257,UDE,0.5445528786413523,19561,0.1075570344632099
1.7243279941408955,4.516286201876337,1.2533838573663694,UDE,0.49984129787048853,9503,2.2208109280912383
0.44946032595322055,2.099640627871589,0.2159384899853869,UDE,0.336449254454271,44769,0.7031325832004001
1.929702203263857,2.718683700691345,0.06476830855972349,UDE,0.6681105964192176,27272,3.001038767837326
0.38720309628605637,0.6658875153343317,0.46312640762827684,UDE,0.5717838715026661,93050,0.46925487358621765
